Node Number,Node Name,Type,Connected To,node_number,type,connected_to,count,cpu_children,cpu_memory_usage,cpu_parent,cpu_time,cpu_time_str,cpu_time_total,cpu_time_total_str,cuda_memory_usage,cuda_time,cuda_time_str,cuda_time_total,cuda_time_total_str,device_type,flops,input_shapes,is_async,is_legacy,is_remote,key,node_id,privateuse1_memory_usage,privateuse1_time,privateuse1_time_str,privateuse1_time_total,privateuse1_time_total_str,scope,self_cpu_memory_usage,self_cpu_time_total,self_cpu_time_total_str,self_cuda_memory_usage,self_cuda_time_total,self_cuda_time_total_str,self_privateuse1_memory_usage,self_privateuse1_time_total,self_privateuse1_time_total_str,stack,use_device
134,aten::convolution_backward,forward,"12, 44, 45, 46, 47, 47, 1, 44, 45, 46, 47, 47",134,forward,"['aten::to', 'cudaStreamIsCapturing', 'cudaStreamGetPriority', 'cudaDeviceGetStreamPriorityRange', 'cudaLaunchKernel', 'cudaLaunchKernel', 'aten::empty', 'cudaStreamIsCapturing', 'cudaStreamGetPriority', 'cudaDeviceGetStreamPriorityRange', 'cudaLaunchKernel', 'cudaLaunchKernel']",10653,"[<FunctionEvent id=1246791 name=aten::to device_type=DeviceType.CPU node_id=-1 cpu_time=1.000us start_us=31960 end_us=31961 cpu_children=[] cuda_time=0.000us name=aten::to thread=2 input_shapes=[[2, 2048, 7, 7], [], [], [], [], [], [], []] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486885 name=cudaStreamIsCapturing device_type=DeviceType.CPU node_id=-1 cpu_time=1.000us start_us=31982 end_us=31983 cpu_children=[] cuda_time=0.000us name=cudaStreamIsCapturing thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486886 name=cudaStreamGetPriority device_type=DeviceType.CPU node_id=-1 cpu_time=1.000us start_us=31984 end_us=31985 cpu_children=[] cuda_time=0.000us name=cudaStreamGetPriority thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486887 name=cudaDeviceGetStreamPriorityRange device_type=DeviceType.CPU node_id=-1 cpu_time=0.000us start_us=31985 end_us=31985 cpu_children=[] cuda_time=0.000us name=cudaDeviceGetStreamPriorityRange thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486891 name=cudaLaunchKernel device_type=DeviceType.CPU node_id=-1 cpu_time=16.000us start_us=32058 end_us=32074 cpu_children=[] cuda_time=0.000us name=cudaLaunchKernel thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486893 name=cudaLaunchKernel device_type=DeviceType.CPU node_id=-1 cpu_time=10.000us start_us=32078 end_us=32088 cpu_children=[] cuda_time=0.000us name=cudaLaunchKernel thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=1246792 name=aten::empty device_type=DeviceType.CPU node_id=-1 cpu_time=11.000us start_us=32102 end_us=32113 cpu_children=[] cuda_time=0.000us name=aten::empty thread=2 input_shapes=[[], [], [], [], [], []] cpu_memory_usage=0 cuda_memory_usage=4194304 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486907 name=cudaStreamIsCapturing device_type=DeviceType.CPU node_id=-1 cpu_time=0.000us start_us=32122 end_us=32122 cpu_children=[] cuda_time=0.000us name=cudaStreamIsCapturing thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486908 name=cudaStreamGetPriority device_type=DeviceType.CPU node_id=-1 cpu_time=0.000us start_us=32123 end_us=32123 cpu_children=[] cuda_time=0.000us name=cudaStreamGetPriority thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486909 name=cudaDeviceGetStreamPriorityRange device_type=DeviceType.CPU node_id=-1 cpu_time=0.000us start_us=32124 end_us=32124 cpu_children=[] cuda_time=0.000us name=cudaDeviceGetStreamPriorityRange thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486913 name=cudaLaunchKernel device_type=DeviceType.CPU node_id=-1 cpu_time=14.000us start_us=32168 end_us=32182 cpu_children=[] cuda_time=0.000us name=cudaLaunchKernel thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4486915 name=cudaLaunchKernel device_type=DeviceType.CPU node_id=-1 cpu_time=13.000us start_us=32196 end_us=32209 cpu_children=[] cuda_time=0.000us name=cudaLaunchKernel thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",0,"<FunctionEvent id=1246789 name=ConvolutionBackward0 device_type=DeviceType.CPU node_id=-1 cpu_time=299.000us start_us=31927 end_us=32226 cpu_children=[1246790] cuda_time=882.000us name=ConvolutionBackward0 thread=2 input_shapes=[[2, 2048, 7, 7]] cpu_memory_usage=0 cuda_memory_usage=4395008 is_async=False is_remote=False seq_nr=71724 is_legacy=False>",134.46972683751056,134.470us,1432506,1.433s,36782171136,211.31634281423072,211.316us,2251153,2.251s,DeviceType.CPU,0,,False,False,False,aten::convolution_backward,-1,0,0.0,0.000us,0,0.000us,0,0,1001101,1.001s,17269796864,2251153,2.251s,0,0,0.000us,[],
135,"void cudnn::ops::scalePackedTensor_kernel<float, float>(long, float*, float)",forward,,135,forward,[],3417,[],0,,0.0,0.000us,0,0.000us,0,5.514779045946737,5.515us,18844,18.844ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::ops::scalePackedTensor_kernel<float, float>(long, float*, float)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,18844,18.844ms,0,0,0.000us,[],
136,"void cudnn::detail::dgrad2d_alg1_1<float, 0, 6, 7, 5, 4, 5, false, true>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int)",forward,,136,forward,[],603,[],0,,0.0,0.000us,0,0.000us,0,275.5389718076285,275.539us,166150,166.150ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::detail::dgrad2d_alg1_1<float, 0, 6, 7, 5, 4, 5, false, true>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,166150,166.150ms,0,0,0.000us,[],
137,volta_sgemm_128x64_tn,forward,,137,forward,[],1206,[],0,,0.0,0.000us,0,0.000us,0,60.140132669983416,60.140us,72529,72.529ms,DeviceType.CUDA,0,,False,False,False,volta_sgemm_128x64_tn,-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,72529,72.529ms,0,0,0.000us,[],
138,"void cudnn::cnn::reduce_wgrad_nchw_helper<float, float>(void*, void const*, float, int, int)",forward,,138,forward,[],5025,[],0,,0.0,0.000us,0,0.000us,0,17.80139303482587,17.801us,89452,89.452ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::cnn::reduce_wgrad_nchw_helper<float, float>(void*, void const*, float, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,89452,89.452ms,0,0,0.000us,[],
139,"void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3, 3, 3, false>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int, int)",forward,,139,forward,[],2613,[],0,,0.0,0.000us,0,0.000us,0,137.3643321852277,137.364us,358933,358.933ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3, 3, 3, false>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,358933,358.933ms,0,0,0.000us,[],
140,Memset (Device),forward,,140,forward,[],4422,[],0,,0.0,0.000us,0,0.000us,0,0.668475802804161,0.668us,2956,2.956ms,DeviceType.CUDA,0,,False,False,False,Memset (Device),-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,2956,2.956ms,0,0,0.000us,[],
141,"void cudnn::cnn::wgrad_alg1_engine<float, float, 128, 6, 7, 3, 3, 5, false, false>(int, int, int, float const*, int, float*, float const*, kernel_grad_params, unsigned long long, int, float, float, int, int, int*, int*, int, int)",forward,,141,forward,[],402,[],0,,0.0,0.000us,0,0.000us,0,176.09701492537314,176.097us,70791,70.791ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::cnn::wgrad_alg1_engine<float, float, 128, 6, 7, 3, 3, 5, false, false>(int, int, int, float const*, int, float*, float const*, kernel_grad_params, unsigned long long, int, float, float, int, int, int*, int*, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,70791,70.791ms,0,0,0.000us,[],
142,"void cask_cudnn_infer::computeOffsetsKernel<true, false>(cask_cudnn_infer::ComputeOffsetsParams)",forward,,142,forward,[],1407,[],0,,0.0,0.000us,0,0.000us,0,1.2359630419331913,1.236us,1739,1.739ms,DeviceType.CUDA,0,,False,False,False,"void cask_cudnn_infer::computeOffsetsKernel<true, false>(cask_cudnn_infer::ComputeOffsetsParams)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,1739,1.739ms,0,0,0.000us,[],
143,cask_cudnn_infer::computeBOffsetsKernel(cask_cudnn_infer::ComputeBOffsetsParams),forward,,143,forward,[],1407,[],0,,0.0,0.000us,0,0.000us,0,1.0326936744847193,1.033us,1453,1.453ms,DeviceType.CUDA,0,,False,False,False,cask_cudnn_infer::computeBOffsetsKernel(cask_cudnn_infer::ComputeBOffsetsParams),-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,1453,1.453ms,0,0,0.000us,[],
144,cudnn_infer_volta_scudnn_128x64_stridedB_small_nn_v1,forward,,144,forward,[],1407,[],0,,0.0,0.000us,0,0.000us,0,73.29850746268657,73.299us,103131,103.131ms,DeviceType.CUDA,0,,False,False,False,cudnn_infer_volta_scudnn_128x64_stridedB_small_nn_v1,-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,103131,103.131ms,0,0,0.000us,[],
145,"void cudnn::cnn::wgrad_alg1_engine<float, float, 128, 6, 8, 3, 3, 5, false, false>(int, int, int, float const*, int, float*, float const*, kernel_grad_params, unsigned long long, int, float, float, int, int, int*, int*, int, int)",forward,,145,forward,[],1809,[],0,,0.0,0.000us,0,0.000us,0,135.5876174682145,135.588us,245278,245.278ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::cnn::wgrad_alg1_engine<float, float, 128, 6, 8, 3, 3, 5, false, false>(int, int, int, float const*, int, float*, float const*, kernel_grad_params, unsigned long long, int, float, float, int, int, int*, int*, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,245278,245.278ms,0,0,0.000us,[],
146,volta_sgemm_64x64_nt,forward,,146,forward,[],4020,[],0,,0.0,0.000us,0,0.000us,0,48.79950248756219,48.800us,196174,196.174ms,DeviceType.CUDA,0,,False,False,False,volta_sgemm_64x64_nt,-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,196174,196.174ms,0,0,0.000us,[],
147,volta_sgemm_64x64_tn,forward,,147,forward,[],3819,[],0,,0.0,0.000us,0,0.000us,0,67.04163393558524,67.042us,256032,256.032ms,DeviceType.CUDA,0,,False,False,False,volta_sgemm_64x64_tn,-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,256032,256.032ms,0,0,0.000us,[],
148,"void cudnn::detail::dgrad_engine<float, 128, 6, 8, 3, 3, 5, false>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int, int)",forward,,148,forward,[],201,[],0,,0.0,0.000us,0,0.000us,0,148.4228855721393,148.423us,29833,29.833ms,DeviceType.CUDA,0,,False,False,False,"void cudnn::detail::dgrad_engine<float, 128, 6, 8, 3, 3, 5, false>(int, int, int, float const*, int, float const*, int, float*, kernel_grad_params, unsigned long long, int, unsigned long long, int, float, int, int, int)",-1,0,0.0,0.000us,0,0.000us,0,0,0,0.000us,0,29833,29.833ms,0,0,0.000us,[],
149,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0,backward,150,149,backward,['MaxPool2DWithIndicesBackward0'],201,"[<FunctionEvent id=1248260 name=MaxPool2DWithIndicesBackward0 device_type=DeviceType.CPU node_id=-1 cpu_time=61.000us start_us=49948 end_us=50009 cpu_children=[1248261] cuda_time=301.000us name=MaxPool2DWithIndicesBackward0 thread=2 input_shapes=[[2, 64, 56, 56]] cpu_memory_usage=0 cuda_memory_usage=6422528 is_async=False is_remote=False seq_nr=71559 is_legacy=False>]",0,,74.16915422885572,74.169us,14908,14.908ms,117538816,155.59203980099502,155.592us,31274,31.274ms,DeviceType.CPU,0,,False,False,False,autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0,-1,0,0.0,0.000us,0,0.000us,0,0,2206,2.206ms,-1186234368,0,0.000us,0,0,0.000us,[],
150,MaxPool2DWithIndicesBackward0,backward,151,150,backward,['aten::max_pool2d_with_indices_backward'],201,"[<FunctionEvent id=1248261 name=aten::max_pool2d_with_indices_backward device_type=DeviceType.CPU node_id=-1 cpu_time=53.000us start_us=49956 end_us=50009 cpu_children=[1248262, 4493053] cuda_time=301.000us name=aten::max_pool2d_with_indices_backward thread=2 input_shapes=[[2, 64, 56, 56], [2, 64, 112, 112], [], [], [], [], [], [2, 64, 56, 56]] cpu_memory_usage=0 cuda_memory_usage=6422528 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",0,<FunctionEvent id=1248259 name=autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0 device_type=DeviceType.CPU node_id=-1 cpu_time=70.000us start_us=49946 end_us=50016 cpu_children=[1248260] cuda_time=301.000us name=autograd::engine::evaluate_function: MaxPool2DWithIndicesBackward0 thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=786432 is_async=False is_remote=False seq_nr=71559 is_legacy=False>,62.756218905472636,62.756us,12614,12.614ms,1290928128,154.044776119403,154.045us,30963,30.963ms,DeviceType.CPU,0,,False,False,False,MaxPool2DWithIndicesBackward0,-1,0,0.0,0.000us,0,0.000us,1,0,1529,1.529ms,12845056,0,0.000us,0,0,0.000us,[],
151,aten::max_pool2d_with_indices_backward,forward,"97, 47",151,forward,"['aten::zero_', 'cudaLaunchKernel']",201,"[<FunctionEvent id=1248262 name=aten::zero_ device_type=DeviceType.CPU node_id=-1 cpu_time=21.000us start_us=49974 end_us=49995 cpu_children=[1248263] cuda_time=28.000us name=aten::zero_ thread=2 input_shapes=[[2, 64, 112, 112]] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>, <FunctionEvent id=4493053 name=cudaLaunchKernel device_type=DeviceType.CPU node_id=-1 cpu_time=6.000us start_us=50001 end_us=50007 cpu_children=[] cuda_time=0.000us name=cudaLaunchKernel thread=2 input_shapes=[] cpu_memory_usage=0 cuda_memory_usage=0 is_async=False is_remote=False seq_nr=-1 is_legacy=False>]",0,"<FunctionEvent id=1248260 name=MaxPool2DWithIndicesBackward0 device_type=DeviceType.CPU node_id=-1 cpu_time=61.000us start_us=49948 end_us=50009 cpu_children=[1248261] cuda_time=301.000us name=MaxPool2DWithIndicesBackward0 thread=2 input_shapes=[[2, 64, 56, 56]] cpu_memory_usage=0 cuda_memory_usage=6422528 is_async=False is_remote=False seq_nr=71559 is_legacy=False>",55.58706467661692,55.587us,11173,11.173ms,1290928128,155.59203980099502,155.592us,31274,31.274ms,DeviceType.CPU,0,,False,False,False,aten::max_pool2d_with_indices_backward,-1,0,0.0,0.000us,0,0.000us,0,0,4812,4.812ms,1290928128,25836,25.836ms,0,0,0.000us,[],
